Product ID,Product Name,Catalogue price,Supplier price,CategoryID
OFF-ST-10003324,Belkin OmniView SE Rackmount Kit,3547,3547,C0012
OFF-ST-10003327,Akro-Mils 12-Gallon Tote,993,705,C0012
OFF-ST-10003442,Eldon Portable Mobile Manager,2827,2064,C0012
OFF-ST-10003455,"Tenex File Box, Personal Filing Tote with Lid, Black",1550,1147,C0012
OFF-ST-10003470,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",27948,26550,C0012
OFF-ST-10003479,"Eldon Base for stackable storage shelf, platinum",3894,3699,C0012
OFF-ST-10003572,Portfile Personal File Boxes,1770,1309,C0012
OFF-ST-10003638,Mobile Personal File Cube,2342,1709,C0012
OFF-ST-10003641,Space Solutions Industrial Galvanized Steel Shelving.,7880,7722,C0012
OFF-ST-10003656,Safco Industrial Wire Shelving,9599,9311,C0012
OFF-ST-10003692,Recycled Steel Personal File for Hanging File Folders,5723,4292,C0012
OFF-ST-10003716,Tennsco Double-Tier Lockers,22502,19576,C0012
OFF-ST-10003722,Project Tote Personal File,1403,996,C0012
OFF-ST-10003805,"24 Capacity Maxi Data Binder Racks, Pearl",21055,15791,C0012
OFF-ST-10003816,Fellowes High-Stak Drawer Files,17619,13566,C0012
OFF-ST-10003994,"Belkin 19"" Center-Weighted Shelf, Gray",5898,5603,C0012
OFF-ST-10003996,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",1605,1188,C0012
OFF-ST-10004123,Safco Industrial Wire Shelving System,9098,9098,C0012
OFF-ST-10004180,Safco Commercial Shelving,4651,4464,C0012
OFF-ST-10004186,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",11098,10876,C0012
OFF-ST-10004258,Portable Personal File Box,1221,891,C0012
OFF-ST-10004337,"SAFCO Commercial Wire Shelving, 72h",6124,6124,C0012
OFF-ST-10004340,"Fellowes Mobile File Cart, Black",6218,4539,C0012
OFF-ST-10004459,Tennsco Single-Tier Lockers,37534,35657,C0012
OFF-ST-10004507,Advantus Rolling Storage Box,1715,1251,C0012
OFF-ST-10004634,"Personal Folder Holder, Ebony",1121,784,C0012
OFF-ST-10004804,"Belkin 19"" Vented Equipment Shelf, Black",5148,5096,C0012
OFF-ST-10004835,Plastic Stacking Crates & Casters,558,412,C0012
OFF-ST-10004946,Desktop 3-Pocket Hot File,5410,4003,C0012
OFF-ST-10004950,Acco Perma 3000 Stacking Storage Drawers,2097,1699,C0012
OFF-ST-10004963,Eldon Gobal File Keepers,1513,1453,C0012
OFF-SU-10000151,High Speed Automatic Electric Letter Opener,163753,157202,C0005
OFF-SU-10000157,Compact Automatic Electric Letter Opener,11931,11692,C0005
OFF-SU-10000381,Acme Forged Steel Scissors with Black Enamel Handles,931,661,C0005
OFF-SU-10000432,Acco Side-Punched Conventional Columnar Pads,347,329,C0005
OFF-SU-10000646,Premier Automatic Letter Opener,24036,23315,C0005
OFF-SU-10000898,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",1390,986,C0005
OFF-SU-10000946,Staple remover,798,566,C0005
OFF-SU-10000952,Fiskars Home & Office Scissors,887,639,C0005
OFF-SU-10001165,Acme Elite Stainless Steel Scissors,834,617,C0005
OFF-SU-10001212,Kleencut Forged Office Shears by Acme United Corporation,208,145,C0005
OFF-SU-10001218,Fiskars Softgrip Scissors,1097,790,C0005
OFF-SU-10001225,Staple remover,368,360,C0005
OFF-SU-10001574,Acme Value Line Scissors,365,255,C0005
OFF-SU-10001664,Acme Office Executive Series Stainless Steel Trimmers,857,634,C0005
OFF-SU-10001935,Staple remover,218,209,C0005
OFF-SU-10002189,Acme Rosewood Handle Letter Opener,397,393,C0005
OFF-SU-10002301,Serrated Blade or Curved Handle Hand Letter Openers,314,310,C0005
OFF-SU-10002503,Acme Preferred Stainless Steel Scissors,568,403,C0005
OFF-SU-10002522,Acme Kleen Earth Office Shears,388,275,C0005
OFF-SU-10002537,Acme Box Cutter Scissors,1023,757,C0005
OFF-SU-10002557,Fiskars Spring-Action Scissors,1397,1034,C0005
OFF-SU-10002573,"Acme 10"" Easy Grip Assistive Scissors",1753,1227,C0005
OFF-SU-10002881,Martin Yale Chadless Opener Electric Letter Opener,83281,81615,C0005
OFF-SU-10003002,Letter Slitter,252,244,C0005
OFF-SU-10003505,Premier Electric Letter Opener,11586,11006,C0005
OFF-SU-10003567,Stiletto Hand Letter Openers,960,931,C0005
OFF-SU-10003936,Acme Serrated Blade Letter Opener,318,314,C0005
OFF-SU-10004115,Acme Stainless Steel Office Snips,727,530,C0005
OFF-SU-10004231,Acme Tagit Stainless Steel Antibacterial Scissors,990,722,C0005
OFF-SU-10004261,"Fiskars 8"" Scissors, 2/Pack",1723,1224,C0005
OFF-SU-10004290,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",684,499,C0005
OFF-SU-10004498,Martin-Yale Premier Letter Opener,1288,1249,C0005
OFF-SU-10004661,Acme Titanium Bonded Scissors,850,629,C0005
OFF-SU-10004664,Acme Softgrip Scissors,814,577,C0005
OFF-SU-10004737,Acme Design Stainless Steel Bent Scissors,684,499,C0005
OFF-SU-10004768,Acme Kleencut Forged Steel Scissors,573,401,C0005
OFF-SU-10004782,"Elite 5"" Scissors",844,591,C0005
OFF-SU-10004884,Acme Galleria Hot Forged Steel Scissors with Colored Handles,1573,1116,C0005
TEC-AC-10000023,"Maxell 74 Minute CD-R Spindle, 50/Pack",2097,1342,C0015
TEC-AC-10000057,Microsoft Natural Ergonomic Keyboard 4000,2999,2369,C0015
TEC-AC-10000109,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,5599,4255,C0015
TEC-AC-10000158,Sony 64GB Class 10 Micro SDHC R40 Memory Card,3599,2843,C0015
TEC-AC-10000171,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",2299,1310,C0015
TEC-AC-10000199,Kingston Digital DataTraveler 8GB USB 2.0,594,511,C0015
TEC-AC-10000290,Sabrent 4-Port USB 2.0 Hub,679,448,C0015
TEC-AC-10000303,Logitech M510 Wireless Mouse,3999,2679,C0015
TEC-AC-10000358,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,3799,2887,C0015
TEC-AC-10000387,KeyTronic KT800P2 - Keyboard - Black,1502,1231,C0015
TEC-AC-10000397,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",3499,3254,C0015
TEC-AC-10000420,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,6998,4619,C0015
TEC-AC-10000474,Kensington Expert Mouse Optical USB Trackball for PC or Mac,9499,6649,C0015
TEC-AC-10000487,SanDisk Cruzer 4 GB USB Flash Drive,649,408,C0015
TEC-AC-10000521,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",1154,807,C0015
TEC-AC-10000580,Logitech G13 Programmable Gameboard with LCD Display,7998,7119,C0015
TEC-AC-10000682,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,1659,1078,C0015
TEC-AC-10000710,Maxell DVD-RAM Discs,1648,939,C0015
TEC-AC-10000736,Logitech G600 MMO Gaming Mouse,7998,5119,C0015
TEC-AC-10000844,Logitech Gaming G510s - Keyboard,8498,5439,C0015
TEC-AC-10000865,WD My Passport Ultra 500GB Portable External Hard Drive,5900,4897,C0015
TEC-AC-10000892,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,9000,5760,C0015
TEC-AC-10000926,NETGEAR RangeMax WNR1000 Wireless Router,2499,1599,C0015
TEC-AC-10000927,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand ,2999,2699,C0015
TEC-AC-10000990,Imation Bio 2GB USB Flash Drive Imation Corp,13118,7608,C0015
TEC-AC-10000991,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,4699,4041,C0015
TEC-AC-10001013,Logitech ClearChat Comfort/USB Headset H390,2929,1962,C0015
TEC-AC-10001090,Micro Innovations Wireless Classic Keyboard with Mouse,2999,2459,C0015
TEC-AC-10001101,Sony 16GB Class 10 Micro SDHC R40 Memory Card,1289,1160,C0015
TEC-AC-10001109,Logitech Trackman Marble Mouse,2999,1739,C0015
TEC-AC-10001114,Microsoft Wireless Mobile Mouse 4000,3998,2719,C0015
TEC-AC-10001142,First Data FD10 PIN Pad,7900,7109,C0015
TEC-AC-10001266,Memorex Micro Travel Drive 8 GB,1300,715,C0015
TEC-AC-10001267,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,2995,1797,C0015
TEC-AC-10001284,Enermax Briskie RF Wireless Keyboard and Mouse Combo,2077,1329,C0015
TEC-AC-10001314,Case Logic 2.4GHz Wireless Keyboard,4998,4599,C0015
TEC-AC-10001383,Logitech Wireless Touch Keyboard K400,2499,2074,C0015
TEC-AC-10001432,Enermax Aurora Lite Keyboard,7814,4376,C0015
TEC-AC-10001445,Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink,303,239,C0015
TEC-AC-10001465,SanDisk Cruzer 64 GB USB Flash Drive,3632,2542,C0015
TEC-AC-10001539,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,7998,5119,C0015
TEC-AC-10001542,SanDisk Cruzer 16 GB USB Flash Drive,1147,929,C0015
TEC-AC-10001552,Logitech K350 2.4Ghz Wireless Keyboard,4976,4429,C0015
TEC-AC-10001553,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",1698,1342,C0015
TEC-AC-10001590,Dell Slim USB Multimedia Keyboard,2500,1900,C0015
TEC-AC-10001606,Logitech Wireless Performance Mouse MX for PC and Mac,9999,6199,C0015
TEC-AC-10001635,KeyTronic KT400U2 - Keyboard - Black,1028,822,C0015
TEC-AC-10001714,Logitech MX Performance Wireless Mouse,3989,2513,C0015
TEC-AC-10001767,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,3999,3559,C0015
TEC-AC-10001772,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,1597,974,C0015
TEC-AC-10001838,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,19999,11399,C0015
TEC-AC-10001874,Logitech Wireless Anywhere Mouse MX for PC and Mac,5999,4199,C0015
TEC-AC-10001908,Logitech Wireless Headset h800,9999,6499,C0015
TEC-AC-10001956,Microsoft Arc Touch Mouse,5995,3836,C0015
TEC-AC-10001990,Kensington Orbit Wireless Mobile Trackball for PC and Mac,5998,4079,C0015
TEC-AC-10001998,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,1998,1319,C0015
TEC-AC-10002001,Logitech Wireless Gaming Headset G930,15999,10079,C0015
TEC-AC-10002006,Memorex Micro Travel Drive 16 GB,1599,1103,C0015
TEC-AC-10002018,AmazonBasics 3-Button USB Wired Mouse,698,398,C0015
TEC-AC-10002049,Logitech G19 Programmable Gaming Keyboard,12399,10167,C0015
TEC-AC-10002076,Microsoft Natural Keyboard Elite,5988,5089,C0015
TEC-AC-10002134,Rosewill 107 Normal Keys USB Wired Standard Keyboard,1347,1159,C0015
TEC-AC-10002167,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,1500,1335,C0015
TEC-AC-10002217,Imation Clip USB flash drive - 8 GB,1880,1767,C0015
TEC-AC-10002253,Imation Bio 8GB USB Flash Drive Imation Corp,16624,14130,C0015
TEC-AC-10002305,KeyTronic E03601U1 - Keyboard - Beige,1800,1476,C0015
TEC-AC-10002323,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,2210,1922,C0015
TEC-AC-10002331,"Maxell 74 Minute CDR, 10/Pack",977,616,C0015
TEC-AC-10002335,Logitech Media Keyboard K200,3499,2834,C0015
TEC-AC-10002345,HP Standard 104 key PS/2 Keyboard,1450,1087,C0015
TEC-AC-10002370,Maxell CD-R Discs,197,133,C0015
TEC-AC-10002380,Sony 8GB Class 10 Micro SDHC R40 Memory Card,1133,895,C0015
TEC-AC-10002399,SanDisk Cruzer 32 GB USB Flash Drive,1902,1293,C0015
TEC-AC-10002402,Razer Kraken PRO Over Ear PC and Music Headset,7998,5599,C0015
TEC-AC-10002473,Maxell 4.7GB DVD-R,2838,1674,C0015
TEC-AC-10002550,Maxell 4.7GB DVD-RW 3/Pack,1593,1051,C0015
TEC-AC-10002558,Imation Swivel Flash Drive USB flash drive - 8 GB,1137,739,C0015
TEC-AC-10002567,Logitech G602 Wireless Gaming Mouse,7998,5119,C0015
TEC-AC-10002600,Belkin QODE FastFit Bluetooth Keyboard,6195,5327,C0015
TEC-AC-10002637,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),17999,16919,C0015
TEC-AC-10002647,"Logitech Wireless Boombox Speaker - portable - wireless, wired",10640,5852,C0015
TEC-AC-10002718,Belkin Standard 104 key USB Keyboard,1458,1240,C0015
TEC-AC-10002800,Plantronics Audio 478 Stereo USB Headset,4999,3249,C0015
TEC-AC-10002842,WD My Passport Ultra 2TB Portable External Hard Drive,11900,9996,C0015
TEC-AC-10002857,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack",744,514,C0015
TEC-AC-10002926,Logitech Wireless Marathon Mouse M705,4998,2849,C0015
TEC-AC-10002942,WD My Passport Ultra 1TB Portable External Hard Drive,6900,5727,C0015
TEC-AC-10003023,Logitech G105 Gaming Keyboard,5937,4868,C0015
TEC-AC-10003027,Imation 8GB Mini TravelDrive USB 2.0 Flash Drive,3019,2626,C0015
TEC-AC-10003033,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,32995,22106,C0015
TEC-AC-10003038,Kingston Digital DataTraveler 16GB USB 2.0,894,724,C0015
TEC-AC-10003063,Micro Innovations USB RF Wireless Keyboard with Mouse,2500,1975,C0015
TEC-AC-10003095,Logitech G35 7.1-Channel Surround Sound Headset,12999,8579,C0015
TEC-AC-10003116,Memorex Froggy Flash Drive 8 GB,1774,1082,C0015
TEC-AC-10003133,Memorex Mini Travel Drive 4 GB USB 2.0 Flash Drive,851,502,C0015
TEC-AC-10003174,Plantronics S12 Corded Telephone Headset System,10779,6467,C0015
TEC-AC-10003198,Enermax Acrylux Wireless Keyboard,9960,6274,C0015
TEC-AC-10003237,Memorex Micro Travel Drive 4 GB,1060,604,C0015
TEC-AC-10003280,Belkin F8E887 USB Wired Ergonomic Keyboard,2999,2369,C0015
TEC-AC-10003289,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,1998,1539,C0015
TEC-AC-10003399,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,3624,2101,C0015
TEC-AC-10003433,Maxell 4.7GB DVD+R 5/Pack,98,54,C0015
TEC-AC-10003441,Kingston Digital DataTraveler 32GB USB 2.0,1695,1593,C0015
TEC-AC-10003447,Micropad Numeric Keypads,1998,1499,C0015
TEC-AC-10003499,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,1157,706,C0015
TEC-AC-10003590,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",2588,1656,C0015
TEC-AC-10003610,Logitech Illuminated - Keyboard,5999,3119,C0015
TEC-AC-10003614,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",1159,776,C0015
TEC-AC-10003628,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,2999,1679,C0015
TEC-AC-10003657,Lenovo 17-Key USB Numeric Keypad,3398,2651,C0015
TEC-AC-10003709,Maxell 4.7GB DVD-R 5/Pack,99,55,C0015
TEC-AC-10003832,Logitech P710e Mobile Speakerphone,25748,20856,C0015
TEC-AC-10003870,Logitech Z-906 Speaker sys - home theater - 5.1-CH,32999,19799,C0015
TEC-AC-10003911,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,15999,10559,C0015
TEC-AC-10004001,Logitech Wireless Headset H600 Over-The-Head Design,4298,2536,C0015
TEC-AC-10004114,KeyTronic 6101 Series - Keyboard - Black,4099,2336,C0015
TEC-AC-10004127,SanDisk Cruzer 8 GB USB Flash Drive,848,713,C0015
TEC-AC-10004145,Logitech diNovo Edge Keyboard,24999,19249,C0015
TEC-AC-10004171,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,9999,5599,C0015
TEC-AC-10004209,Memorex Froggy Flash Drive 4 GB,1099,670,C0015
TEC-AC-10004227,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,1299,1221,C0015
TEC-AC-10004353,Hypercom P1300 Pinpad,6299,3969,C0015
TEC-AC-10004396,Logitech Keyboard K120,1814,1615,C0015
TEC-AC-10004420,Cherry 142-key Programmable Keyboard,11993,10673,C0015
TEC-AC-10004469,Microsoft Sculpt Comfort Mouse,3995,2237,C0015
TEC-AC-10004510,Logitech Desktop MK120 Mouse and keyboard Combo,1636,1472,C0015
TEC-AC-10004518,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,2000,1220,C0015
TEC-AC-10004568,Maxell LTO Ultrium - 800 GB,2799,2267,C0015
TEC-AC-10004571,Logitech G700s Rechargeable Gaming Mouse,9999,5799,C0015
TEC-AC-10004595,First Data TMFD35 PIN Pad,14279,11281,C0015
TEC-AC-10004633,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",699,391,C0015
TEC-AC-10004659,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,7298,4744,C0015
TEC-AC-10004666,Maxell iVDR EX 500GB Cartridge,27554,15705,C0015
TEC-AC-10004708,Sony 32GB Class 10 Micro SDHC R40 Memory Card,2095,1655,C0015
TEC-AC-10004761,Maxell 4.7GB DVD+RW 3/Pack,1593,1035,C0015
TEC-AC-10004803,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,1394,1198,C0015
TEC-AC-10004814,Logitech Illuminated Ultrathin Keyboard with Backlighting,5699,3362,C0015
TEC-AC-10004855,V7 USB Numeric Keypad,3499,3254,C0015
TEC-AC-10004859,"Maxell Pro 80 Minute CD-R, 10/Pack",1748,1048,C0015
TEC-AC-10004864,Memorex Micro Travel Drive 32 GB,3651,2081,C0015
TEC-AC-10004877,Imation 30456 USB Flash Drive 8GB,690,634,C0015
TEC-AC-10004901,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver ,4999,3299,C0015
TEC-AC-10004975,Plantronics Audio 995 Wireless Stereo Headset,10994,7366,C0015
TEC-AC-10004992,Kingston Digital DataTraveler 64GB USB 2.0,3378,3107,C0015
TEC-CO-10000971,Hewlett Packard 310 Color Digital Copier,29998,20999,C0017
TEC-CO-10001046,Canon Imageclass D680 Copier / Fax,69999,38499,C0017
TEC-CO-10001449,Hewlett Packard LaserJet 3310 Copier,59999,31199,C0017
TEC-CO-10001571,Sharp 1540cs Digital Laser Copier,54999,27499,C0017
TEC-CO-10001766,Canon PC940 Copier,44998,23849,C0017
TEC-CO-10001943,Canon PC-428 Personal Copier,19999,10599,C0017
TEC-CO-10002095,Hewlett Packard 610 Color Digital Copier / Printer,49999,27499,C0017
TEC-CO-10002313,Canon PC1080F Personal Copier,59999,36599,C0017
TEC-CO-10003236,Canon Image Class D660 Copier,59999,32399,C0017
TEC-CO-10003763,Canon PC1060 Personal Laser Copier,69998,37099,C0017
TEC-CO-10004115,Sharp AL-1530CS Digital Copier,49999,25499,C0017
TEC-CO-10004202,Brother DCP1000 Digital 3 in 1 Multifunction Machine,29999,19499,C0017
TEC-CO-10004722,Canon imageCLASS 2200 Advanced Copier,349999,181999,C0017
TEC-MA-10000010,Hewlett-Packard Deskjet 3050a All-in-One Color Inkjet Printer,38000,19760,C0016
TEC-MA-10000029,"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner",6998,3989,C0016
TEC-MA-10000045,Zebra ZM400 Thermal Label Printer,116095,60369,C0016
TEC-MA-10000112,Panasonic KX MB2061 Multifunction Printer,29955,22166,C0016
TEC-MA-10000418,Cubify CubeX 3D Printer Double Head Print,299998,221999,C0016
TEC-MA-10000423,Texas Instruments TI-34 Scientific Calculator,2199,1165,C0016
TEC-MA-10000488,Bady BDG101FRU Card Printer,79999,56799,C0016
TEC-MA-10000597,Lexmark S315 Color Inkjet Printer,9999,5299,C0016
TEC-MA-10000752,Texas Instrument TI-15 Fraction Calculator,1444,780,C0016
TEC-MA-10000822,Lexmark MX611dhe Monochrome Laser Printer,169999,118999,C0016
TEC-MA-10000864,Cisco 9971 IP Video Phone Charcoal,43999,23760,C0016
TEC-MA-10000904,"Brother MFC-9340CDW LED All-In-One Printer, Copier Scanner",37998,22039,C0016
TEC-MA-10000984,Okidata MB760 Printer,139900,99329,C0016
TEC-MA-10001016,Canon PC170 Desktop Personal Copier,15995,8477,C0016
TEC-MA-10001031,Socket Bluetooth Cordless Hand Scanner (CHS),21095,10969,C0016
TEC-MA-10001047,"3D Systems Cube Printer, 2nd Generation, Magenta",129999,96199,C0016
TEC-MA-10001127,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color",174999,118999,C0016
TEC-MA-10001148,Swingline SM12-08 MicroCut Jam Free Shredder,39998,21599,C0016
TEC-MA-10001570,Cisco Desktop Collaboration Experience DX650 IP Video Phone,9644,5111,C0016
TEC-MA-10001681,Lexmark MarkNet N8150 Wireless Print Server,40194,20499,C0016
TEC-MA-10001695,Zebra GK420t Direct Thermal/Thermal Transfer Printer,39095,27366,C0016
TEC-MA-10001856,Okidata C610n Printer,64900,46079,C0016
TEC-MA-10001972,Okidata C331dn Printer,34899,25826,C0016
TEC-MA-10002073,"3D Systems Cube Printer, 2nd Generation, White",129998,93599,C0016
TEC-MA-10002109,"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax",14999,10049,C0016
TEC-MA-10002178,Cisco CP-7937G Unified IP Conference Station Phone,69570,36176,C0016
TEC-MA-10002210,Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop,31094,22699,C0016
TEC-MA-10002412,Cisco TelePresence System EX90 Videoconferencing Unit,754616,407492,C0016
TEC-MA-10002428,Fellowes Powershred HS-440 4-Sheet High Security Shredder,15499,8524,C0016
TEC-MA-10002694,Hewlett-Packard Deskjet F4180 All-in-One Color Ink-jet - Printer / copier / scanner,16998,8669,C0016
TEC-MA-10002790,NeatDesk Desktop Scanner & Digital Filing System,39999,21199,C0016
TEC-MA-10002859,Ativa MDM8000 8-Sheet Micro-Cut Shredder,8999,4769,C0016
TEC-MA-10002927,Canon imageCLASS MF7460 Monochrome Digital Laser Multifunction Copier,199599,99799,C0016
TEC-MA-10002930,Ricoh - Ink Collector Unit for GX3000 Series Printers,4195,3062,C0016
TEC-MA-10002937,"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner",47999,32159,C0016
TEC-MA-10002981,I.R.I.S IRISCard Anywhere 5 Card Scanner,12999,6629,C0016
TEC-MA-10003066,Wasp CCD Handheld Bar Code Reader,18695,9721,C0016
TEC-MA-10003173,Hewlett-Packard 300S Scientific Calculator,1311,707,C0016
TEC-MA-10003176,Okidata B400 Printer,42899,30458,C0016
TEC-MA-10003183,DYMO CardScan Personal V9 Business Card Scanner,15998,7999,C0016
TEC-MA-10003230,Okidata C610n Printer,64900,46079,C0016
TEC-MA-10003246,Hewlett-Packard Deskjet D4360 Printer,13999,7699,C0016
TEC-MA-10003329,"Vtech AT&T CL2940 Corded Speakerphone, Black",2999,1589,C0016
TEC-MA-10003337,Okidata B401 Printer,19998,14399,C0016
TEC-MA-10003353,Xerox WorkCentre 6505DN Laser Multifunction Printer,59999,39599,C0016
TEC-MA-10003356,Panasonic KX MC6040 Color Laser Multifunction Printer,44995,32846,C0016
TEC-MA-10003493,Penpower WorldCard Pro Card Scanner,18295,9330,C0016
TEC-MA-10003589,Cisco 8961 IP Phone Charcoal,24992,12996,C0016
TEC-MA-10003626,Hewlett-Packard Deskjet 6540 Color Inkjet Printer,41065,20943,C0016
TEC-MA-10003673,Hewlett-Packard Desktjet 6988DT Refurbished Printer,68090,34725,C0016
TEC-MA-10003674,Hewlett-Packard Deskjet 5550 Printer,33174,18245,C0016
TEC-MA-10003979,Ativa V4110MDD Micro-Cut Shredder,69999,35699,C0016
TEC-MA-10004002,Zebra GX420t Direct Thermal/Thermal Transfer Printer,53095,37697,C0016
TEC-MA-10004086,Plantronics Single Ear Headset,1995,1037,C0016
TEC-MA-10004125,Cubify CubeX 3D Printer Triple Head Print,399999,295999,C0016
TEC-MA-10004212,Cisco SPA525G2 5-Line IP Phone,17249,9141,C0016
TEC-MA-10004241,Star Micronics TSP800 TSP847IIU Receipt Printer,42895,23163,C0016
TEC-MA-10004255,Konica Minolta magicolor 1690MF Multifunction Printer,3999,2519,C0016
TEC-MA-10004458,Lexmark X 9575 Professional All-in-One Color Printer,9900,5148,C0016
TEC-MA-10004521,Epson Perfection V600 Photo Scanner,22998,12649,C0016
TEC-MA-10004552,Star Micronics TSP100 TSP143LAN Receipt Printer,25895,19162,C0016
TEC-MA-10004626,Lexmark 20R1285 X6650 Wireless All-in-One Printer,12000,6360,C0016
TEC-MA-10004679,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,33295,23972,C0016
TEC-PH-10000004,Belkin iPhone and iPad Lightning Cable,1499,1109,C0014
TEC-PH-10000011,PureGear Roll-On Screen Protector,1998,1039,C0014
TEC-PH-10000038,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,13697,13150,C0014
TEC-PH-10000127,iOttie XL Car Mount,1998,1959,C0014
TEC-PH-10000141,Clearsounds A400,6598,4883,C0014
TEC-PH-10000148,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,1299,1273,C0014
TEC-PH-10000149,Cisco SPA525G2 IP Phone - Wireless,1995,1476,C0014
TEC-PH-10000169,ARKON Windshield Dashboard Air Vent Car Mount Holder,1695,1661,C0014
TEC-PH-10000193,Jensen SMPS-640 - speaker phone,4598,3402,C0014
TEC-PH-10000213,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,3101,2232,C0014
TEC-PH-10000215,Plantronics Cordless Phone Headset with In-line Volume - M214C,3494,2551,C0014
TEC-PH-10000307,Shocksock Galaxy S4 Armband,1095,1051,C0014
TEC-PH-10000347,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,495,361,C0014
TEC-PH-10000369,HTC One Mini,12599,9071,C0014
TEC-PH-10000376,Square Credit Card Reader,999,739,C0014
TEC-PH-10000439,GE DSL Phone Line Filter,3999,2839,C0014
TEC-PH-10000441,VTech DS6151,12599,9071,C0014
TEC-PH-10000455,GE 30522EE2,11599,8235,C0014
TEC-PH-10000486,Plantronics HL10 Handset Lifter,11599,8235,C0014
TEC-PH-10000526,Vtech CS6719,9599,6911,C0014
TEC-PH-10000560,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),34999,25199,C0014
TEC-PH-10000562,Samsung Convoy 3,11099,7991,C0014
TEC-PH-10000576,AT&T 1080 Corded phone,13698,10000,C0014
TEC-PH-10000586,AT&T SB67148 SynJ,6598,4817,C0014
TEC-PH-10000673,Plantronics Voyager Pro HD - Bluetooth Headset,6498,3379,C0014
TEC-PH-10000675,Panasonic KX TS3282B Corded phone,8199,6067,C0014
TEC-PH-10000702,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",999,529,C0014
TEC-PH-10000730,Samsung Galaxy S4 Active,49999,36999,C0014
TEC-PH-10000895,Polycom VVX 310 VoIP phone,17999,13319,C0014
TEC-PH-10000912,Anker 24W Portable Micro USB Car Charger,1098,593,C0014
TEC-PH-10000923,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",1499,764,C0014
TEC-PH-10000984,Panasonic KX-TG9471B,19599,14111,C0014
TEC-PH-10001051,HTC One,9999,7099,C0014
TEC-PH-10001061,Apple iPhone 5C,9999,7399,C0014
