Order ID,Customer ID,Order Date,AddressID
CA-2014-138177,ND-18460,2014-09-19,A004429
CA-2014-159849,JK-15640,2014-09-19,A004190
CA-2014-132787,MC-18130,2014-09-19,A003613
US-2014-106992,SB-20290,2014-09-19,A000121
CA-2014-127299,JL-15835,2014-09-19,A002025
CA-2014-168130,BS-11365,2014-09-19,A002093
CA-2014-156601,FA-14230,2014-09-19,A000148
CA-2014-151953,DB-13555,2014-09-20,A001077
CA-2014-133704,MA-17995,2014-09-20,A002088
US-2014-134614,PF-19165,2014-09-20,A000062
CA-2014-166744,DN-13690,2014-09-20,A002564
CA-2014-120411,SB-20185,2014-09-20,A004337
CA-2014-125997,MW-18220,2014-09-20,A004609
CA-2014-126480,HG-14965,2014-09-20,A004383
CA-2014-156433,ES-14020,2014-09-20,A000369
CA-2014-117478,LH-16750,2014-09-21,A003472
US-2014-166310,JS-15940,2014-09-21,A002604
US-2014-135972,JG-15115,2014-09-21,A000177
CA-2014-168823,MA-17560,2014-09-21,A002083
CA-2014-153969,HF-14995,2014-09-21,A001557
CA-2014-125514,BM-11650,2014-09-21,A001370
CA-2014-124513,SL-20155,2014-09-21,A004434
CA-2014-158225,SE-20110,2014-09-22,A004007
CA-2014-127488,MS-17365,2014-09-22,A000461
CA-2014-156160,AS-10090,2014-09-22,A004748
CA-2014-103191,VG-21805,2014-09-22,A002819
US-2014-134733,BM-11650,2014-09-23,A001650
CA-2014-163559,ST-20530,2014-09-23,A001778
CA-2014-163650,TT-21220,2014-09-23,A004560
CA-2014-147900,JK-15640,2014-09-23,A002777
CA-2014-113964,JP-16135,2014-09-23,A003658
CA-2014-148369,TH-21115,2014-09-23,A003397
CA-2014-116904,SC-20095,2014-09-23,A002010
CA-2014-123344,JD-16060,2014-09-24,A000164
US-2014-112914,MT-18070,2014-09-25,A001384
CA-2014-141355,BF-11005,2014-09-25,A003447
CA-2014-144974,CM-12715,2014-09-26,A003921
CA-2014-132451,KF-16285,2014-09-26,A002693
CA-2014-115133,DA-13450,2014-09-26,A004732
CA-2014-127586,CS-12400,2014-09-26,A000756
CA-2014-115049,MM-17920,2014-09-26,A004865
CA-2014-164385,NB-18580,2014-09-26,A001239
US-2014-152723,HG-14965,2014-09-26,A001022
US-2014-151925,KT-16465,2014-09-26,A000647
CA-2014-120887,TS-21205,2014-09-27,A000144
US-2014-133130,TH-21100,2014-09-27,A001636
CA-2014-107153,GZ-14545,2014-09-28,A000626
CA-2014-125136,KD-16495,2014-09-28,A000839
CA-2014-114335,XP-21865,2014-09-28,A004430
CA-2014-124856,LD-17005,2014-09-29,A002857
CA-2014-111962,EB-14170,2014-09-29,A004791
CA-2014-122931,SM-20950,2014-09-29,A001989
CA-2014-126683,PP-18955,2014-09-29,A002768
CA-2014-146969,AP-10915,2014-09-29,A000544
CA-2014-159478,MH-17785,2014-09-30,A001621
CA-2014-102008,RA-19915,2014-09-30,A000866
CA-2014-137351,DB-13615,2014-09-30,A001506
US-2014-167633,BW-11200,2014-09-30,A001021
CA-2014-140886,KW-16570,2014-09-30,A001139
CA-2014-141649,DM-12955,2014-09-30,A003620
US-2014-132745,NF-18475,2014-10-01,A004260
CA-2014-108189,ES-14080,2014-10-02,A001589
US-2014-155817,SL-20155,2014-10-03,A002386
CA-2014-157882,AR-10405,2014-10-03,A001110
CA-2014-120775,RD-19930,2014-10-03,A004001
CA-2014-108903,DO-13435,2014-10-03,A002753
CA-2014-153976,BP-11290,2014-10-03,A000641
CA-2014-166891,CC-12220,2014-10-04,A003166
CA-2014-102085,JD-16015,2014-10-04,A002418
CA-2014-153479,DF-13135,2014-10-04,A001329
CA-2014-152422,BD-11635,2014-10-05,A002956
CA-2014-152233,KH-16510,2014-10-05,A003328
CA-2014-109680,VP-21760,2014-10-06,A004321
CA-2014-134677,XP-21865,2014-10-06,A000221
CA-2014-110611,JD-16015,2014-10-06,A003128
CA-2014-132542,AM-10360,2014-10-06,A002662
CA-2014-117429,MR-17545,2014-10-07,A000337
CA-2014-132801,JG-15805,2014-10-07,A001879
CA-2014-142951,JG-15115,2014-10-08,A003742
CA-2014-119977,DN-13690,2014-10-08,A004330
CA-2014-137911,BP-11095,2014-10-09,A003495
CA-2014-138240,SJ-20500,2014-10-09,A004646
CA-2014-140403,TN-21040,2014-10-10,A002228
CA-2014-150329,SD-20485,2014-10-10,A003268
CA-2014-103492,CM-12715,2014-10-10,A003682
US-2014-105137,RB-19435,2014-10-10,A004340
US-2014-134054,FC-14335,2014-10-10,A004548
CA-2014-116834,Dp-13240,2014-10-11,A001968
CA-2014-128538,AS-10240,2014-10-11,A003052
US-2014-126571,JF-15565,2014-10-11,A001612
CA-2014-157924,HA-14920,2014-10-11,A000070
CA-2014-114314,DB-13555,2014-10-11,A002917
CA-2014-139451,DN-13690,2014-10-12,A000038
US-2014-154655,BP-11050,2014-10-12,A003803
CA-2014-132010,MA-17995,2014-10-13,A004469
CA-2014-164742,ML-17395,2014-10-13,A002748
CA-2014-123316,SP-20545,2014-10-13,A003113
CA-2014-151995,ZC-21910,2014-10-13,A000379
US-2014-146353,JE-15610,2014-10-14,A002398
US-2014-151015,BD-11500,2014-10-14,A004444
CA-2014-151330,TC-21295,2014-10-14,A004739
CA-2014-163748,HG-15025,2014-10-14,A002834
US-2014-122021,AC-10660,2014-10-15,A002393
CA-2014-143182,DL-12865,2014-10-15,A001310
US-2014-109456,LS-17245,2014-10-16,A002896
CA-2014-103086,EB-14170,2014-10-17,A004699
CA-2014-124394,TB-21520,2014-10-17,A003358
CA-2014-110408,AS-10225,2014-10-18,A000962
CA-2014-143168,IG-15085,2014-10-18,A003477
CA-2014-138450,EH-13765,2014-10-18,A002500
CA-2014-115084,LS-17200,2014-10-18,A002561
CA-2014-100867,EH-14125,2014-10-19,A004648
CA-2014-155264,RP-19270,2014-10-19,A004582
CA-2014-117317,JF-15490,2014-10-19,A000773
CA-2014-169684,FH-14365,2014-10-20,A003206
CA-2014-137092,LS-16975,2014-10-20,A003214
CA-2014-146703,PO-18865,2014-10-20,A000023
CA-2014-169852,SF-20965,2014-10-21,A003101
CA-2014-100916,FH-14275,2014-10-21,A003694
CA-2014-142587,TB-21520,2014-10-21,A000922
CA-2014-110072,MG-17680,2014-10-22,A000071
CA-2014-151967,NB-18580,2014-10-22,A003738
CA-2014-130729,AA-10375,2014-10-24,A001484
CA-2014-108707,DB-12910,2014-10-24,A001232
CA-2014-113047,AP-10915,2014-10-24,A001838
US-2014-158400,AH-10030,2014-10-25,A003009
CA-2014-139542,EH-14185,2014-10-25,A003753
CA-2014-162278,AH-10585,2014-10-26,A002124
CA-2014-148285,RD-19810,2014-10-27,A004622
CA-2014-101931,TS-21370,2014-10-28,A001886
CA-2014-107769,BT-11395,2014-10-28,A003609
CA-2014-166590,NC-18625,2014-10-29,A004693
CA-2014-154627,SA-20830,2014-10-29,A000224
CA-2014-145387,AM-10705,2014-10-31,A002069
CA-2014-108609,AJ-10780,2014-10-31,A003253
CA-2014-106439,GG-14650,2014-10-31,A000999
US-2014-167262,AC-10450,2014-10-31,A002341
US-2014-120313,NL-18310,2014-10-31,A004041
CA-2014-139423,DG-13300,2014-11-01,A004087
US-2014-137155,DL-12925,2014-11-01,A003687
CA-2014-168305,PL-18925,2014-11-01,A002903
CA-2014-148915,ND-18370,2014-11-01,A001386
CA-2014-152562,JO-15145,2014-11-01,A002363
CA-2014-134313,RA-19915,2014-11-01,A000377
CA-2014-102673,KH-16630,2014-11-01,A001995
CA-2014-114195,EA-14035,2014-11-01,A004850
CA-2014-126907,SM-20950,2014-11-01,A002042
CA-2014-115889,SH-20395,2014-11-02,A003670
CA-2014-148782,PO-18850,2014-11-02,A003059
CA-2014-134726,SW-20755,2014-11-02,A003696
CA-2014-107454,RD-19720,2014-11-02,A002223
CA-2014-120670,JK-16120,2014-11-02,A003557
CA-2014-129147,LC-17050,2014-11-02,A003192
CA-2014-165764,SH-20395,2014-11-03,A003162
CA-2014-146731,AT-10735,2014-11-03,A003085
US-2014-124625,SP-20650,2014-11-03,A004453
CA-2014-119529,DM-13345,2014-11-03,A004394
CA-2014-155593,RP-19390,2014-11-03,A002809
CA-2014-153619,TC-21535,2014-11-03,A004526
CA-2014-121573,SG-20605,2014-11-03,A001164
CA-2014-137589,MS-17770,2014-11-03,A001964
CA-2014-121286,ON-18715,2014-11-04,A001327
US-2014-134187,TH-21235,2014-11-04,A002786
CA-2014-149244,MS-17530,2014-11-04,A001338
CA-2014-164973,NM-18445,2014-11-04,A000147
CA-2014-125829,WB-21850,2014-11-04,A002126
CA-2014-132227,SZ-20035,2014-11-04,A002443
US-2014-114377,BG-11035,2014-11-05,A004820
CA-2014-133634,SR-20740,2014-11-05,A004248
CA-2014-114251,MD-17350,2014-11-05,A004780
CA-2014-109134,DE-13255,2014-11-05,A003271
CA-2014-120950,GA-14515,2014-11-06,A004846
CA-2014-120278,MS-17365,2014-11-07,A002365
CA-2014-146990,BP-11095,2014-11-07,A003416
US-2014-139640,TB-21595,2014-11-07,A004830
CA-2014-123323,LH-16900,2014-11-07,A002319
CA-2014-123498,TC-20980,2014-11-07,A001567
CA-2014-159310,SC-20725,2014-11-07,A000131
US-2014-126340,EB-13870,2014-11-08,A002841
CA-2014-144666,JP-15520,2014-11-09,A000217
CA-2014-103219,BF-11215,2014-11-09,A003961
CA-2014-158372,RD-19900,2014-11-10,A001580
CA-2014-121006,SC-20020,2014-11-10,A002530
US-2014-140914,BH-11710,2014-11-11,A004801
CA-2014-163419,TZ-21580,2014-11-11,A000470
CA-2014-105893,PK-19075,2014-11-11,A000008
CA-2014-128524,MZ-17515,2014-11-11,A004729
CA-2014-165309,KD-16270,2014-11-11,A001642
CA-2014-155796,TS-21430,2014-11-11,A002928
US-2014-143287,KN-16705,2014-11-11,A004893
CA-2014-140732,MA-17560,2014-11-11,A002931
CA-2014-105270,AP-10915,2014-11-11,A002851
CA-2014-122609,DP-13000,2014-11-12,A004870
CA-2014-164910,DM-13345,2014-11-12,A001948
CA-2014-151078,RF-19840,2014-11-12,A000905
US-2014-159618,DB-12970,2014-11-12,A002732
CA-2014-151295,JA-15970,2014-11-12,A001175
CA-2014-151554,CM-11815,2014-11-14,A001609
CA-2014-161634,CC-12220,2014-11-14,A004062
CA-2014-125556,ML-17410,2014-11-14,A001073
CA-2014-162362,JL-15505,2014-11-14,A001123
CA-2014-166989,RM-19675,2014-11-14,A002112
CA-2014-127558,SS-20410,2014-11-15,A002456
CA-2014-116407,JF-15190,2014-11-15,A000979
CA-2014-128888,PB-19105,2014-11-15,A001228
CA-2014-128622,SC-20260,2014-11-15,A004378
US-2014-147704,SR-20740,2014-11-16,A002190
CA-2014-149643,RH-19510,2014-11-16,A001857
CA-2014-119144,JD-16150,2014-11-16,A004262
CA-2014-160066,AH-10075,2014-11-16,A002435
US-2014-139500,AB-10165,2014-11-16,A002603
CA-2014-128209,GT-14710,2014-11-17,A003205
CA-2014-130869,CB-12025,2014-11-17,A002958
CA-2014-119375,YC-21895,2014-11-17,A001516
CA-2014-101833,FG-14260,2014-11-17,A004647
CA-2014-159835,RB-19330,2014-11-17,A001775
CA-2014-140662,TS-21205,2014-11-17,A001610
CA-2014-145926,MP-17470,2014-11-17,A001013
CA-2014-104829,JG-15805,2014-11-18,A002650
CA-2014-163468,JK-15730,2014-11-18,A003572
CA-2014-161032,MK-17905,2014-11-18,A004555
CA-2014-115336,AB-10600,2014-11-18,A002027
CA-2014-141173,JC-16105,2014-11-18,A004327
CA-2014-124702,MH-17785,2014-11-18,A004740
CA-2014-164210,PW-19240,2014-11-18,A001190
US-2014-159926,CS-11950,2014-11-18,A001631
CA-2014-133809,MS-17530,2014-11-18,A002399
US-2014-149034,RD-19900,2014-11-19,A004391
CA-2014-144624,JM-15865,2014-11-19,A001212
CA-2014-150518,MW-18220,2014-11-19,A004745
CA-2014-100972,DB-13360,2014-11-19,A003842
CA-2014-158274,RM-19675,2014-11-19,A000089
CA-2014-128062,AD-10180,2014-11-19,A004794
US-2014-123183,GR-14560,2014-11-19,A002649
CA-2014-140396,KH-16330,2014-11-20,A003684
CA-2014-103401,GR-14560,2014-11-21,A002208
CA-2014-102274,DH-13075,2014-11-21,A001674
CA-2014-154781,SC-20680,2014-11-21,A003774
US-2014-168501,JK-15325,2014-11-21,A002622
CA-2014-125682,RB-19645,2014-11-22,A003329
CA-2014-129091,RA-19885,2014-11-22,A001259
CA-2014-105340,EH-14185,2014-11-22,A001671
CA-2014-135090,SP-20920,2014-11-22,A001952
US-2014-112200,TC-21475,2014-11-22,A001912
CA-2014-139283,BT-11440,2014-11-23,A004735
CA-2014-110352,ED-13885,2014-11-23,A001009
CA-2014-149055,PB-19210,2014-11-23,A002355
US-2014-143721,DK-12835,2014-11-23,A003552
CA-2014-159625,SM-20005,2014-11-23,A003470
CA-2014-120544,SS-20140,2014-11-23,A001820
US-2014-157385,SC-20095,2014-11-23,A000764
CA-2014-115973,NG-18430,2014-11-24,A000175
CA-2014-111360,AT-10435,2014-11-24,A004877
CA-2014-102295,EH-13990,2014-11-24,A001153
CA-2014-127131,HR-14830,2014-11-24,A000566
CA-2014-158540,VG-21790,2014-11-24,A000486
CA-2014-167360,RB-19435,2014-11-24,A001042
CA-2014-100762,NG-18355,2014-11-24,A003110
CA-2014-153850,TH-21100,2014-11-24,A002455
CA-2014-105984,MY-18295,2014-11-24,A001882
CA-2014-122217,HP-14815,2014-11-24,A003489
CA-2014-163034,DK-12985,2014-11-24,A001990
CA-2014-122588,AR-10540,2014-11-25,A001963
CA-2014-164721,LW-16825,2014-11-25,A000967
US-2014-144078,RB-19435,2014-11-25,A003717
US-2014-107993,SE-20110,2014-11-25,A003131
CA-2014-127446,MC-17590,2014-11-25,A001271
CA-2014-119151,MP-18175,2014-11-25,A002318
US-2014-147606,JE-15745,2014-11-26,A000036
CA-2014-168984,NW-18400,2014-11-26,A000793
CA-2014-124730,LS-17245,2014-11-26,A002866
US-2014-147648,LS-16975,2014-11-26,A002559
CA-2014-141110,LS-17200,2014-11-26,A004205
CA-2014-119032,MS-17770,2014-11-27,A000709
CA-2014-167486,JO-15145,2014-11-27,A004625
CA-2014-121629,BT-11680,2014-11-28,A004189
US-2014-120175,MC-17635,2014-11-28,A004761
CA-2014-105249,DH-13675,2014-11-28,A002706
CA-2014-163013,BF-11080,2014-11-28,A001066
CA-2014-159800,SG-20470,2014-11-28,A002731
CA-2014-101560,CS-12250,2014-11-28,A002544
CA-2014-121167,MO-17500,2014-11-28,A001939
CA-2014-153983,AH-10210,2014-11-29,A002176
US-2014-134712,BS-11380,2014-11-29,A000795
US-2014-111353,PB-19150,2014-11-29,A003800
CA-2014-136280,Co-12640,2014-11-29,A000711
CA-2014-103590,JL-15505,2014-11-30,A002073
CA-2014-148425,RF-19345,2014-11-30,A003714
CA-2014-146843,PB-19150,2014-11-30,A004508
CA-2014-131051,TR-21325,2014-12-01,A001005
CA-2014-120474,RP-19390,2014-12-01,A000867
US-2014-161613,MC-17605,2014-12-01,A002397
CA-2014-150798,JK-15730,2014-12-01,A002205
CA-2014-143210,AA-10645,2014-12-01,A003899
CA-2014-131527,TB-21280,2014-12-01,A001577
CA-2014-112158,DP-13165,2014-12-02,A000327
CA-2014-154095,ON-18715,2014-12-02,A003234
CA-2014-132864,KN-16390,2014-12-02,A002385
US-2014-117744,MD-17860,2014-12-02,A001369
CA-2014-101147,MC-17575,2014-12-02,A003072
CA-2014-103807,EM-13825,2014-12-02,A004407
CA-2014-122749,NG-18430,2014-12-03,A000966
CA-2014-164861,MC-17635,2014-12-03,A001276
CA-2014-127187,CP-12085,2014-12-04,A001322
CA-2014-106376,BS-11590,2014-12-05,A000030
CA-2014-125542,NB-18655,2014-12-05,A002642
CA-2014-166191,DK-13150,2014-12-05,A000088
CA-2014-133830,RL-19615,2014-12-05,A003693
CA-2014-138296,RC-19825,2014-12-05,A000438
CA-2014-151162,EA-14035,2014-12-05,A002738
CA-2014-150203,JB-15925,2014-12-05,A003756
CA-2014-110030,LF-17185,2014-12-06,A001326
CA-2014-106726,RS-19765,2014-12-06,A003453
CA-2014-155390,BG-11035,2014-12-06,A003786
US-2014-112872,RC-19960,2014-12-06,A001471
US-2014-140452,BK-11260,2014-12-06,A002493
CA-2014-101392,AS-10630,2014-12-07,A003937
CA-2014-154592,EH-14005,2014-12-07,A004377
CA-2014-138737,FP-14320,2014-12-07,A003537
CA-2014-159681,PO-18850,2014-12-07,A002590
CA-2014-144071,DJ-13420,2014-12-08,A004518
CA-2014-135608,JK-15625,2014-12-08,A001823
CA-2014-104773,TB-21175,2014-12-08,A000868
CA-2014-129364,TB-21250,2014-12-08,A001803
CA-2014-104976,CK-12760,2014-12-09,A000421
CA-2014-101175,DM-12955,2014-12-09,A002243
CA-2014-169649,TS-21205,2014-12-09,A003835
CA-2014-109932,VP-21760,2014-12-09,A003640
CA-2014-138128,FP-14320,2014-12-09,A003953
US-2014-112991,SH-19975,2014-12-10,A002946
CA-2014-148488,SM-20005,2014-12-10,A000409
CA-2014-113320,LH-17155,2014-12-12,A002376
US-2014-122959,CY-12745,2014-12-12,A001544
CA-2014-141607,WB-21850,2014-12-12,A001039
CA-2014-107573,PB-19150,2014-12-12,A002702
CA-2014-168494,NP-18700,2014-12-12,A000584
CA-2014-124079,RF-19345,2014-12-13,A002947
CA-2014-129819,KC-16675,2014-12-13,A004227
CA-2014-154186,RA-19285,2014-12-13,A001769
US-2014-102631,EB-13840,2014-12-13,A002078
CA-2014-113579,KD-16345,2014-12-13,A001211
CA-2014-148950,JD-16015,2014-12-14,A000961
CA-2014-130575,CS-11845,2014-12-14,A004674
CA-2014-145541,TB-21400,2014-12-14,A003244
CA-2014-116568,BM-11785,2014-12-14,A002497
US-2014-123519,SS-20875,2014-12-14,A002808
CA-2014-129938,EB-13705,2014-12-15,A003659
CA-2014-116673,JO-15280,2014-12-15,A002743
CA-2014-119466,SP-20860,2014-12-15,A003429
CA-2014-101602,MC-18100,2014-12-15,A000765
CA-2014-151379,SC-20695,2014-12-16,A002390
CA-2014-124247,SH-20635,2014-12-16,A003381
CA-2014-112718,KN-16450,2014-12-16,A001269
CA-2014-108273,EJ-13720,2014-12-16,A002307
CA-2014-113257,SC-20305,2014-12-16,A004836
CA-2014-136399,CC-12100,2014-12-16,A001540
CA-2014-153913,KB-16585,2014-12-16,A001849
CA-2014-100706,LE-16810,2014-12-16,A004416
CA-2014-123925,RF-19840,2014-12-17,A000715
CA-2014-139633,EC-14050,2014-12-17,A002179
CA-2014-162992,BP-11095,2014-12-19,A004302
CA-2014-169446,SG-20605,2014-12-19,A004682
CA-2014-120768,IM-15070,2014-12-19,A000674
US-2014-150574,MK-18160,2014-12-19,A000200
US-2014-109036,KH-16510,2014-12-20,A001550
CA-2014-163412,SM-20950,2014-12-20,A003591
CA-2014-138681,CT-11995,2014-12-20,A002300
CA-2014-136567,PS-19045,2014-12-20,A000548
CA-2014-156594,MC-17845,2014-12-20,A001792
CA-2014-140816,TC-21295,2014-12-20,A001894
CA-2014-160157,MH-17455,2014-12-20,A002178
CA-2014-103100,AB-10105,2014-12-20,A002113
CA-2014-120852,WB-21850,2014-12-20,A002999
CA-2014-134551,TS-21505,2014-12-20,A001640
CA-2014-134621,DP-13390,2014-12-21,A003068
CA-2014-109127,JC-15775,2014-12-21,A004651
CA-2014-154893,GM-14440,2014-12-21,A002776
CA-2014-146864,BT-11530,2014-12-22,A003202
CA-2014-101364,TW-21025,2014-12-22,A004787
CA-2014-133543,KM-16660,2014-12-22,A003021
CA-2014-142510,NP-18700,2014-12-22,A003380
CA-2014-126333,ME-18010,2014-12-23,A003427
CA-2014-142314,SF-20200,2014-12-23,A001583
CA-2014-154158,CC-12670,2014-12-23,A004602
CA-2014-114517,TH-21235,2014-12-23,A001957
US-2014-167738,JC-16105,2014-12-24,A000594
CA-2014-113166,LF-17185,2014-12-24,A000183
US-2014-138247,BF-11170,2014-12-24,A002211
CA-2014-132913,AS-10090,2014-12-24,A004380
CA-2014-156314,RP-19390,2014-12-24,A000311
CA-2014-111451,KL-16555,2014-12-26,A000136
US-2014-152030,AD-10180,2014-12-26,A000061
CA-2014-168473,TB-21520,2014-12-26,A003594
US-2014-111171,CA-12265,2014-12-26,A000286
CA-2014-139598,MG-17695,2014-12-26,A002358
CA-2014-106264,CK-12595,2014-12-26,A001626
CA-2014-101427,AY-10555,2014-12-26,A004253
US-2014-159611,KB-16315,2014-12-27,A004243
CA-2014-153087,TC-20980,2014-12-27,A004060
CA-2014-165393,NC-18415,2014-12-27,A004076
US-2014-106334,JF-15490,2014-12-27,A001421
CA-2014-148383,RP-19390,2014-12-27,A004528
CA-2014-120243,AT-10435,2014-12-27,A000561
CA-2014-162866,Co-12640,2014-12-27,A001462
CA-2014-166961,CD-12790,2014-12-27,A003796
CA-2014-163447,TB-21190,2014-12-27,A003011
CA-2014-164259,SP-20860,2014-12-28,A000146
CA-2014-141313,AJ-10780,2014-12-28,A003100
CA-2014-143371,MD-17350,2014-12-28,A004888
CA-2014-152345,ST-20530,2014-12-29,A002131
CA-2014-102330,AI-10855,2014-12-29,A003748
CA-2014-110786,AJ-10795,2014-12-29,A001983
CA-2014-126802,ZC-21910,2014-12-29,A002795
CA-2014-118276,MG-17890,2014-12-29,A003521
CA-2014-165477,RE-19405,2014-12-29,A004634
CA-2014-106803,DC-13285,2014-12-29,A000351
CA-2014-130960,KB-16600,2014-12-30,A000140
CA-2014-166730,DD-13570,2014-12-30,A004389
US-2014-115189,AR-10345,2014-12-30,A003604
CA-2014-138072,GA-14725,2014-12-30,A002980
CA-2014-131800,AJ-10960,2014-12-30,A004020
CA-2014-104738,SP-20620,2014-12-30,A001632
US-2014-169789,MF-17665,2014-12-30,A001829
CA-2014-127383,CM-11815,2014-12-31,A002239
CA-2014-157644,AH-10030,2014-12-31,A004308
US-2014-133949,JL-15175,2014-12-31,A004206
CA-2014-150245,PC-18745,2014-12-31,A000743
CA-2014-133592,KM-16375,2014-12-31,A003743
US-2014-143231,GM-14455,2014-12-31,A001144
CA-2014-111150,RW-19630,2014-12-31,A000977
CA-2015-104514,CB-12535,2015-01-02,A001209
CA-2015-146262,VW-21775,2015-01-02,A000105
CA-2015-121097,SF-20965,2015-01-03,A001917
CA-2015-141243,AH-10465,2015-01-03,A002472
CA-2015-149811,CS-12250,2015-01-04,A002625
CA-2015-104241,AG-10495,2015-01-04,A002782
CA-2015-158701,JL-15175,2015-01-05,A004079
CA-2015-154970,SR-20740,2015-01-05,A002080
CA-2015-108588,BG-11695,2015-01-05,A003760
CA-2015-149636,SP-20620,2015-01-06,A003758
CA-2015-119480,CC-12685,2015-01-09,A003465
US-2015-157154,MM-17920,2015-01-10,A000806
CA-2015-128608,CS-12490,2015-01-12,A004824
CA-2015-156755,YS-21880,2015-01-12,A002549
CA-2015-169677,KS-16300,2015-01-13,A004169
CA-2015-137526,PB-19150,2015-01-13,A000189
US-2015-101399,JS-15940,2015-01-17,A000213
CA-2015-152681,SC-20260,2015-01-17,A002613
CA-2015-151547,AH-10465,2015-01-17,A002984
CA-2015-141250,PM-18940,2015-01-19,A003243
CA-2015-119214,CW-11905,2015-01-23,A000990
CA-2015-128958,CR-12820,2015-01-24,A003825
CA-2015-109603,EM-13825,2015-01-26,A004359
CA-2015-168746,SV-20365,2015-01-27,A001236
CA-2015-164777,SC-20305,2015-01-27,A004619
CA-2015-116638,JH-15985,2015-01-28,A004742
CA-2015-145401,JP-15520,2015-01-30,A000830
CA-2015-121797,CC-12145,2015-01-30,A001316
CA-2015-149587,KB-16315,2015-01-31,A000045
CA-2015-127327,PW-19030,2015-02-03,A003821
CA-2015-103093,FO-14305,2015-02-03,A003789
CA-2015-132633,KH-16630,2015-02-03,A003449
CA-2015-140921,AA-10375,2015-02-03,A000378
CA-2015-157959,RW-19540,2015-02-03,A000935
CA-2015-137064,TS-21655,2015-02-06,A003955
CA-2015-156482,IL-15100,2015-02-06,A002415
CA-2015-111507,VW-21775,2015-02-06,A000750
CA-2015-104038,LO-17170,2015-02-06,A004457
CA-2015-147529,DK-12835,2015-02-07,A003145
US-2015-130491,BH-11710,2015-02-08,A003712
CA-2015-114923,LH-17020,2015-02-08,A000356
CA-2015-146038,SJ-20215,2015-02-09,A001616
CA-2015-135391,FA-14230,2015-02-09,A000896
CA-2015-101007,MS-17980,2015-02-09,A000104
US-2015-153374,JF-15565,2015-02-09,A003466
CA-2015-101126,NB-18655,2015-02-10,A003571
US-2015-147662,KB-16315,2015-02-14,A002132
CA-2015-116876,TT-21070,2015-02-14,A003745
CA-2015-116092,JM-16195,2015-02-15,A001095
CA-2015-154326,RP-19855,2015-02-15,A000865
CA-2015-121776,RD-19585,2015-02-16,A003959
CA-2015-156923,SP-20860,2015-02-16,A003302
CA-2015-111234,AB-10600,2015-02-18,A002074
CA-2015-105725,GT-14755,2015-02-18,A002324
CA-2015-169740,LM-17065,2015-02-20,A001284
CA-2015-152611,KA-16525,2015-02-20,A001706
CA-2015-129770,JE-15715,2015-02-21,A001334
CA-2015-162782,PW-19240,2015-02-21,A003560
CA-2015-132374,PS-19045,2015-02-22,A001953
CA-2015-132276,LC-16960,2015-02-23,A004292
CA-2015-154900,SS-20875,2015-02-25,A002844
CA-2015-138485,NP-18670,2015-02-27,A003648
CA-2015-104129,ES-14080,2015-02-27,A002231
CA-2015-111325,BT-11395,2015-02-27,A001866
US-2015-145436,VD-21670,2015-02-28,A000109
CA-2015-133585,CM-12715,2015-03-01,A004296
CA-2015-104052,TP-21565,2015-03-01,A004636
CA-2015-153325,ST-20530,2015-03-01,A001701
CA-2015-102316,DH-13075,2015-03-01,A004153
CA-2015-133494,RP-19390,2015-03-01,A004259
CA-2015-105970,PA-19060,2015-03-02,A000538
CA-2015-110457,DK-13090,2015-03-02,A000058
CA-2015-140221,MS-17365,2015-03-05,A004015
CA-2015-153108,SF-20200,2015-03-05,A001114
CA-2015-109512,LF-17185,2015-03-05,A000917
CA-2015-125185,AH-10195,2015-03-05,A002576
CA-2015-151785,JJ-15445,2015-03-05,A003168
